"","Date","Team","Opp","BO","Pos","G","AB","PA","H","X1B","X2B","X3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB.","K.","BB.K","AVG.1","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC.","GB.FB","LD.","GB.","FB.","IFFB.","HR.FB","IFH.","BUH.","Pull.","Cent.","Oppo.","Soft.","Med.","Hard.","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","WPA","X.WPA","X.WPA.1","RE24","REW","pLI","phLI","PH","WPA.LI","Clutch","FB..1","FBv","SL.","SLv","CT.","CTv","CB.","CBv","CH.","CHv","SF.","SFv","KN.","KNv","XX.","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB.C","wSL.C","wCT.C","wCB.C","wCH.C","wSF.C","wKN.C","O.Swing.","Z.Swing.","Swing.","O.Contact.","Z.Contact.","Contact.","Zone.","F.Strike.","SwStr.","vFA","vFT","vFC","vFS","vFO","vSI","vSL","vCU","vKC","vEP","vCH","vSC","vKN","FA.X","FT.X","FC.X","FS.X","FO.X","SI.X","SL.X","CU.X","KC.X","EP.X","CH.X","SC.X","KN.X","FA.Z","FT.Z","FC.Z","FS.Z","FO.Z","SI.Z","SL.Z","CU.Z","KC.Z","EP.Z","CH.Z","SC.Z","KN.Z","O.Swing..1","Z.Swing..1","Swing..1","O.Contact..1","Z.Contact..1","Contact..1","Zone..1","Pace","Player"
"179",2013-05-09,"COL","NYY","3","SS",1,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333,25,0,1,0.333,0.5,0.333,0.833,0,0.1,0.333,0,1,0.3,0.394,137,2,33.3,66.7,0,0,0,0,0,33.3,33.3,33.3,0,100,0,2,0,1,0,0,0,0,7,9,16,-0.01,-0.1,0.09,0.24,0.02,1.52,0,0,0.02,-0.03,56.3,90.7,18.8,81.7,0,0,6.3,75,18.8,82.7,0,0,0,0,0,-0.3,0,0,0,0.6,0,0,-2.93,0.66,0,-3.79,20.9,0,0,22.2,85.7,50,50,100,87.5,43.8,100,6.3,90.1,90.5,91.9,0,0,0,81.8,75.2,0,0,82.9,0,0,5.1,-4.8,2.3,0,0,0,1.8,-1.6,0,0,-1.1,0,0,6.6,6.8,7.5,0,0,0,-0.7,0.2,0,0,3.5,0,0,36.4,80,50,75,100,87.5,31.3,33,"Troy Tulo"
"180",2013-05-01,"COL","@LAD","4","SS",1,4,5,2,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0.5,20,20,1,0.5,0.6,0.75,1.35,0.25,1.6,0.667,0,2,1,0.57,259,1,33.3,33.3,33.3,0,0,0,0,66.7,33.3,0,0,0,100,1,1,1,0,0,0,0,8,7,15,0.07,-0.09,0.16,1.02,0.12,1.31,0,0,0.05,0,60,90.2,0,0,6.7,91,13.3,79.5,20,87.3,0,0,0,0,0,0.5,0,0.7,0,-0.3,0,0,6.08,0,70.78,1.99,-9.36,0,0,0,57.1,28.6,0,100,100,50,20,0,87.6,93.3,91.6,0,0,0,79.9,78.7,0,0,87.1,0,0,5.3,-9.3,3.3,0,0,0,-2.9,6.1,0,0,-7.7,0,0,7.9,10,10.3,0,0,0,-3,-8.6,0,0,5.4,0,0,0,50,26.7,0,100,100,53.3,27.5,"Troy Tulo"
"181",2013-04-05,"COL","SDP","4","SS",1,4,4,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0.5,0.75,1.25,0.25,0.1,0.5,0,1,0.7,0.54,238,0.33,0,25,75,0,0,0,0,0,50,50,0,25,75,1,3,0,0,0,0,0,5,8,13,0.17,-0.03,0.2,1.57,0.15,0.76,0,0,0.08,0.14,69.2,88.1,23.1,82.3,0,0,0,0,7.7,77,0,0,0,0,0,-0.1,0.9,0,0,-0.1,0,0,-1.35,29.96,0,0,-6.95,0,0,14.3,83.3,46.2,100,100,100,46.2,25,0,87.8,0,93.9,0,0,88.1,82.7,0,0,0,0,0,0,-5.6,0,2.2,0,0,-7.3,-0.1,0,0,0,0,0,0,5.8,0,7,0,0,3.8,3,0,0,0,0,0,0,16.7,71.4,46.2,100,100,100,53.9,25.2,"Troy Tulo"
"182",2012-05-01,"COL","LAD","4","SS",1,4,4,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.25,0,25,0,0.25,0.25,0.75,1,0.5,5.1,0.333,0,1,0.3,0.398,136,2,0,66.7,33.3,0,0,0,0,66.7,0,33.3,0,33.3,66.7,2,1,0,0,0,0,0,2,14,16,0.05,-0.1,0.15,-0.58,-0.05,1.1,0,0,-0.03,0.07,62.5,89.6,18.8,80,0,0,12.5,70.5,6.3,79,0,0,0,0,0,0.7,-0.8,0,-0.2,0,0,0,7.05,-25.03,0,-7.77,0,0,0,50,60,56.3,100,100,100,62.5,75,0,87.8,0,92.1,0,0,0,80.3,70.6,0,0,78.7,0,0,6.9,0,2.6,0,0,0,-0.5,-1.1,0,0,7.5,0,0,5.9,0,12.4,0,0,0,2.3,-11.1,0,0,3.5,0,0,57.1,55.6,56.3,100,100,100,56.3,30.8,"Troy Tulo"
"183",2011-09-06,"COL","ARI","4","SS",1,4,4,1,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0.25,0,25,0,0.25,0.25,1,1.25,0.75,0.1,0,0,1,0.7,0.521,224,0,0,0,100,33.3,33.3,0,0,66.7,33.3,0,33.3,33.3,33.3,0,3,0,1,0,0,0,3,10,13,0.45,-0.11,0.56,1.63,0.15,2.39,0,0,0.01,0.17,61.5,88.8,0,0,0,0,15.4,83,23.1,78.3,0,0,0,0,0,-0.7,0,0,1.4,-0.1,0,0,-8.54,0,0,69.44,-2.42,0,0,33.3,60,53.9,0,100,85.7,76.9,50,7.7,0,0,88.8,0,0,0,0,82.8,0,0,78.2,0,0,0,0,2.3,0,0,0,0,6.8,0,0,-3.7,0,0,0,0,9.8,0,0,0,0,-0.7,0,0,4,0,0,42.9,66.7,53.9,66.7,100,85.7,46.2,25.2,"Troy Tulo"
"184",2011-08-22,"COL","HOU","4","SS",1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0,50,0,0.25,0.25,0.25,0.5,0,0.1,0.5,0,0,-0.3,0.223,19,1,0,50,50,0,0,0,0,50,0,50,0,50,50,1,1,0,0,0,0,0,3,9,12,-0.03,-0.03,0,-0.4,-0.04,0.26,0,0,-0.05,-0.07,41.7,92.2,41.7,83,0,0,0,0,16.7,83,0,0,0,0,0,-0.3,-0.4,0,0,0.4,0,0,-6.5,-8.84,0,0,21.8,0,0,40,42.9,41.7,50,100,80,58.3,75,8.3,92.7,0,89.9,0,0,0,82.9,0,0,0,82.8,0,0,-4.6,0,2.4,0,0,0,4.6,0,0,0,1.5,0,0,10.1,0,9.5,0,0,0,0.6,0,0,0,2.6,0,0,50,37.5,41.7,0,100,60,66.7,21.9,"Troy Tulo"
"185",2011-07-25,"COL","@LAD","4","SS",1,2,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,60,0,3,0,0.6,0,0.6,0,4.6,0,0.2,1,0.4,0.417,152,0,0,0,100,50,0,0,0,50,50,0,50,0,50,0,2,0,1,0,0,0,13,10,23,0.03,-0.08,0.11,0.11,0.01,1.29,0,0,0.08,-0.05,82.6,96.7,17.4,84.5,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.1,0,0,0,0,0,2.65,-2.23,0,0,0,0,0,11.8,33.3,17.4,100,100,100,26.1,40,0,96.8,97.7,94.2,0,0,0,84.4,0,0,0,0,0,0,-7.7,-7.5,2.2,0,0,0,2.9,0,0,0,0,0,0,6,4.9,8.3,0,0,0,-2.7,0,0,0,0,0,0,18.8,14.3,17.4,100,100,100,30.4,23.7,"Troy Tulo"
"186",2011-05-10,"COL","NYM","4","SS",1,4,4,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.25,0,25,0,0.25,0.25,1,1.25,0.75,0.1,0,0,1,0.7,0.521,224,0,0,0,100,33.3,33.3,0,0,33.3,33.3,33.3,33.3,33.3,33.3,0,3,0,1,0,0,0,5,10,15,-0.02,-0.12,0.09,0.33,0.03,1.33,0,0,0.02,-0.03,80,91.7,13.3,83,0,0,6.7,78,0,0,0,0,0,0,0,0.9,-0.3,0,-0.1,0,0,0,7.84,-13.27,0,-5.79,0,0,0,20,60,46.7,100,83.3,85.7,66.7,50,6.7,91.6,0,91.1,0,0,0,82.8,78.2,0,0,0,0,0,-3.7,0,2.1,0,0,0,2.5,5.4,0,0,0,0,0,6.5,0,7.5,0,0,0,2.5,-9.8,0,0,0,0,0,28.6,62.5,46.7,50,80,71.4,53.3,22.5,"Troy Tulo"
"187",2011-04-29,"COL","PIT","4","SS",1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,-1,-1,0,-100,3,0,75,25,0,0,0,0,25,75,0,50,50,0,3,1,0,0,0,0,0,4,10,14,-0.12,-0.12,0,-0.98,-0.09,1.07,0,0,-0.1,-0.01,64.3,92.4,7.1,84,14.3,88.5,14.3,79.5,0,0,0,0,0,0,0,-0.9,0,0,-0.1,0,0,0,-9.83,2.62,-2.04,-5.8,0,0,0,44.4,80,57.1,100,100,100,35.7,100,0,94.2,91.4,91.2,0,0,0,87,79.3,0,0,87.8,0,0,-2.7,-6,2,0,0,0,3.1,5.2,0,0,-5.1,0,0,8.8,6.8,8,0,0,0,1.7,-5.4,0,0,5.2,0,0,50,71.4,61.5,100,100,100,53.9,30.1,"Troy Tulo"
"188",2009-09-16,"COL","@SFG","4","SS",1,4,4,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.75,0.75,1.5,2.25,0.75,0.1,0.667,0,3,2.1,0.953,507,0,33.3,0,66.7,0,50,0,100,50,50,0,0,25,75,0,2,1,0,0,1,1,4,10,14,0.15,-0.02,0.16,1.58,0.17,0.56,0,0,0.19,0.08,57.1,92.6,21.4,84.7,14.3,90.5,0,0,7.1,86,0,0,0,0,0,0.1,0,0.5,0,1.4,0,0,1.76,0.63,23.48,0,142.78,0,0,42.9,71.4,57.1,100,100,100,50,50,0,92.3,0,90.4,0,0,0,84.7,0,0,0,85.7,0,0,-7.2,0,2.3,0,0,0,1.4,0,0,0,-9.2,0,0,9.2,0,6.4,0,0,0,2.4,0,0,0,1.4,0,0,60,50,57.1,100,100,100,28.6,23.6,"Troy Tulo"
"189",2009-04-18,"COL","@LAD","7","SS",1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0,50,0,0.25,0.25,0.25,0.5,0,0.1,0.5,0,0,-0.3,0.224,17,2,0,100,0,0,0,0,0,0,100,0,0,100,0,2,0,0,0,0,0,0,8,14,22,-0.08,-0.1,0.02,-0.84,-0.09,0.7,0,0,-0.06,-0.06,63.6,93.1,4.6,86,18.2,88.8,13.6,80,0,0,0,0,0,0,0,0,-0.3,0,0,0,0,0,-0.08,-33.38,-0.28,1.28,0,0,0,40,60,50,75,83.3,80,50,50,9.1,92.9,0,88.7,0,0,0,86.3,79.8,0,0,0,0,0,-5.1,0,1.9,0,0,0,2.1,5.1,0,0,0,0,0,10.7,0,7.7,0,0,0,3.4,-1.7,0,0,0,0,0,45.5,45.5,45.5,80,80,80,50,22,"Troy Tulo"
"190",2008-04-04,"COL","ARI","2","SS",1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0.1,0,0,-1,-1.1,0,-100,1,0,50,50,0,0,0,0,0,50,50,0,100,0,1,1,0,0,0,0,0,6,15,21,-0.08,-0.08,0,-1.35,-0.13,0.68,0,0,-0.12,0,71.4,88.4,23.8,80.8,0,0,0,0,4.8,76,0,0,0,0,0,-0.8,0,0,0,-0.2,0,0,-5.52,-0.76,0,0,-19.55,0,0,33.3,75,57.1,66.7,77.8,75,57.1,75,14.3,90.1,0,88.3,0,0,91.3,85.3,0,0,0,75.9,0,0,-1.4,0,3.9,0,0,-2.2,3.3,0,0,0,-1.9,0,0,5.3,0,6.7,0,0,1.4,4.7,0,0,0,2.9,0,0,40,72.7,57.1,75,75,75,52.4,28.9,"Troy Tulo"
"191",2007-09-18,"COL","LAD","2","SS",1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,1,0,0.25,0,0.25,0,0.1,0,0,0,-0.5,0.178,-11,0,66.7,0,33.3,0,0,0,0,0,33.3,66.7,0,33.3,66.7,0,1,2,0,0,0,0,5,7,12,-0.07,-0.08,0.01,-0.62,-0.06,1,0,0,-0.07,0,66.7,94.3,0,0,8.3,87,25,75,0,0,0,0,0,0,0,-0.3,0,-0.2,0,0,0,0,-4.25,0,-17.13,-1.56,0,0,0,0,71.4,41.7,0,100,100,58.3,50,0,95.3,0,91.6,0,0,0,91.1,74.7,0,0,0,0,0,2.7,0,3.8,0,0,0,5.9,8.8,0,0,0,0,0,9.2,0,8.7,0,0,0,5.3,-7.2,0,0,0,0,0,0,66.7,33.3,0,100,100,50,24,"Troy Tulo"
"192",2007-09-09,"COL","SDP","2","SS",1,3,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,25,50,0.5,0,0.25,0,0.25,0,0.1,0,0,0,-0.5,0.178,-11,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,1,0,0,0,0,0,5,14,19,-0.03,-0.04,0.02,-0.25,-0.02,0.53,0,0,-0.05,0,61.1,87.4,27.8,79,11.1,90.5,0,0,0,0,0,0,0,0,5.3,-0.1,-0.2,-0.3,0,0,0,0,-1.06,-3.48,-13.85,0,0,0,0,50,70,61.1,50,71.4,63.6,55.6,75,21.1,89.2,0,89,0,0,0,85.2,0,0,0,0,0,0,0.9,0,3.4,0,0,0,4.7,0,0,0,0,0,0,11.9,0,12.6,0,0,0,7.2,0,0,0,0,0,0,40,77.8,57.9,50,71.4,63.6,47.4,19.9,"Troy Tulo"
"193",2007-08-27,"COL","@SFG","2","SS",1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,25,0,0.25,0.25,0.25,0.5,0,0.1,0.333,0,0,-0.4,0.224,19,0.5,0,33.3,66.7,0,0,0,0,0,33.3,66.7,0,33.3,66.7,1,2,0,0,0,0,0,6,10,16,-0.03,-0.07,0.05,-0.34,-0.04,1.06,0,0,-0.04,0.02,62.5,89.1,12.5,91,0,0,6.3,69,18.8,73.7,0,0,0,0,0,-0.6,0.6,0,0.1,-0.4,0,0,-6.28,28.03,0,5.28,-12.1,0,0,14.3,77.8,50,100,85.7,87.5,56.3,75,6.3,87.4,0,91.8,0,0,0,92,68.5,0,0,72.7,0,0,5.5,0,3.1,0,0,0,7,0.9,0,0,10.8,0,0,11.8,0,6.5,0,0,0,6,-11.2,0,0,5.6,0,0,14.3,77.8,50,100,100,100,56.3,17,"Troy Tulo"
"194",2015-06-07,"CIN","SDP","3","3B",1,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0.5,0.75,0.25,2.6,0.25,0,0,0,0.317,99,0.5,25,25,50,0,0,0,0,50,25,25,0,50,50,1,2,1,0,0,0,0,2,6,8,0.04,-0.05,0.09,0.32,0.04,0.84,0,0,0,0.04,50,90.8,12.5,83,0,0,25,77.5,12.5,80,0,0,0,0,0,0.8,-0.2,0,-0.2,-0.3,0,0,18.99,-24.01,0,-9.38,-27.53,0,0,20,100,50,100,100,100,37.5,50,0,0,0,93.3,0,0,90,81.2,77.6,0,0,0,0,0,0,0,1.8,0,0,-6.1,2.9,7.1,0,0,0,0,0,0,0,7.8,0,0,1.5,4.7,-7.2,0,0,0,0,0,25,75,50,100,100,100,50,21.3,"Todd Frazier"
"195",2014-06-19,"CIN","@PIT","2","3B",1,5,5,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6,0,20,0,0.6,0.6,0.6,1.2,0,2.1,0.75,-0.4,1,0.9,0.535,248,2,25,50,25,0,0,0,0,50,25,25,0,75,25,2,1,1,0,0,0,0,11,12,23,-0.03,-0.15,0.12,-0.44,-0.05,1.43,0,0,-0.03,0.01,52.2,90.5,13,85.3,4.4,92,4.4,81,26.1,79,0,0,0,0,0,0.5,0,0.1,0.4,0,0,0,4.11,0.78,5.27,35.95,-0.39,0,0,25,71.4,39.1,50,100,77.8,30.4,20,8.7,89.6,88.4,92.6,0,0,92.5,85.6,0,80.5,0,79,0,0,8.4,10,1.8,0,0,-8.5,3.8,0,5.4,0,7,0,0,8.5,7.3,6,0,0,1.4,2.6,0,-10.7,0,7.3,0,0,31.3,57.1,39.1,80,75,77.8,30.4,21.2,"Todd Frazier"
"196",2014-06-10,"CIN","LAD","2","3B",1,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2,0,20,0,0.2,0.2,0.2,0.4,0,5,0.25,0.2,0,-0.5,0.178,5,2,25,50,25,0,0,0,0,50,50,0,0,50,50,2,1,1,0,0,0,0,7,13,20,0.01,-0.05,0.07,-0.8,-0.09,0.74,0,0,-0.04,0.06,30,93.5,15,83,25,88.6,25,73.2,5,84,0,0,0,0,0,0,0.1,-0.3,-0.2,0,0,0,0.55,2.67,-5.39,-4.47,-4.71,0,0,0,72.7,40,0,75,75,55,20,10,93.4,0,88.4,0,0,0,82.9,73.3,0,0,83.9,0,0,-7,0,2.2,0,0,0,6.7,9.9,0,0,-7.1,0,0,7,0,5.7,0,0,0,0.4,-7.7,0,0,4.1,0,0,0,57.1,40,0,75,75,70,20.4,"Todd Frazier"
"197",2014-06-06,"CIN","PHI","4","1B",1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0.1,0,0,-1,-1,0,-100,1,0,100,0,0,0,0,0,0,100,0,0,100,0,1,0,0,0,0,0,0,5,15,20,-0.08,-0.08,0,-0.96,-0.11,0.83,0,0,-0.1,0,45,92.2,0,0,25,88.2,10,77,20,84.3,0,0,0,0,0,-0.2,0,-0.1,-0.2,-0.5,0,0,-2.62,0,-2.91,-9.26,-12.58,0,0,50,70,60,60,71.4,66.7,50,75,20,92,91.3,88.6,0,0,0,87.1,77,0,0,84.4,0,0,5.8,-8.4,1.6,0,0,0,1.8,4.1,0,0,10.7,0,0,10.1,4.9,8,0,0,0,5.5,-5.6,0,0,6,0,0,55.6,63.6,60,60,71.4,66.7,55,30.8,"Todd Frazier"
"198",2014-05-27,"CIN","@LAD","5","3B",1,4,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.25,0,75,0,0.25,0.25,0.25,0.5,0,0.1,1,0,0,-0.3,0.223,35,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,1,0,0,0,0,5,12,17,-0.02,-0.05,0.03,-0.51,-0.06,0.68,0,0,-0.03,0,41.2,92.3,35.3,83.7,0,0,5.9,73,17.7,87.7,0,0,0,0,0,-0.3,-0.1,0,0.5,-0.4,0,0,-4.39,-1.41,0,48.5,-13.63,0,0,50,42.9,47.1,40,66.7,50,41.2,100,23.5,91,91.3,94.2,0,0,0,83.6,72.6,0,0,87.6,0,0,-2.5,-6.7,2.1,0,0,0,2.6,3.1,0,0,-8.3,0,0,9.3,5.5,9.1,0,0,0,-1.2,-9.2,0,0,1.3,0,0,54.6,33.3,47.1,33.3,100,50,35.3,23.4,"Todd Frazier"
"199",2014-05-26,"CIN","@LAD","4","1B-3B",1,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.25,0.5,0.75,0.25,2.6,0.25,0,0,0,0.321,102,2,25,50,25,0,0,0,0,50,50,0,50,25,25,2,1,1,0,0,0,0,2,8,10,-0.09,-0.12,0.03,-0.01,0,1.35,0,0,-0.01,-0.06,50,94.4,10,83,0,0,0,0,40,83,0,0,0,0,0,-0.3,-0.1,0,0,0.6,0,0,-6.54,-14.59,0,0,14.47,0,0,75,80,77.8,100,75,85.7,55.6,50,10,0,92.5,94.5,0,0,0,83.4,0,0,0,82.8,0,0,0,9.2,2.7,0,0,0,3.8,0,0,0,7.3,0,0,0,9.4,8.6,0,0,0,-2,0,0,0,6.9,0,0,50,83.3,70,100,80,85.7,60,20.8,"Todd Frazier"
"200",2013-09-18,"CIN","@HOU","6","3B",1,7,7,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0.143,0,42.9,0,0.143,0.143,0.143,0.286,0,2.6,0.25,0,0,-1,0.127,-34,0,25,0,75,0,0,0,0,50,50,0,25,75,0,0,3,1,0,0,0,0,5,18,23,-0.01,-0.16,0.15,-0.65,-0.07,1.33,0,0,-0.03,0.02,43.5,93.7,34.8,87.1,0,0,17.4,76.8,4.4,87,0,0,0,0,0,-0.7,-0.3,0,0.8,-0.2,0,0,-6.87,-3.51,0,20.19,-19.15,0,0,50,76.9,65.2,60,60,60,56.5,71.4,26.1,93.5,0,96.4,0,0,0,87,83.3,75.7,0,87,0,0,-1.9,0,3.6,0,0,0,4.3,7.7,9.1,0,-2.2,0,0,10.6,0,8.8,0,0,0,4.9,-1.7,-9.2,0,5,0,0,53.9,80,65.2,71.4,50,60,43.5,24.3,"Todd Frazier"
"201",2013-08-07,"CIN","OAK","2","3B",1,3,5,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,20,40,0.5,0,0.4,0,0.4,0,0.1,0,0,0,-0.1,0.282,74,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,1,0,0,0,0,0,10,15,25,0.01,-0.05,0.06,-0.22,-0.03,0.73,0,0,-0.01,0.03,68,88.4,8,82.5,12,89.3,8,75.5,4,83,0,0,0,0,0,0.2,0,-0.1,-0.2,-0.1,0,0,1.1,-0.47,-2.3,-9.58,-5.95,0,0,21.4,72.7,44,66.7,75,72.7,44,100,12,91.8,86.2,89.1,0,0,0,82.7,75.1,0,0,85.3,0,0,-1.2,-7.6,1.9,0,0,0,2,8.9,0,0,-4.6,0,0,8.2,5.3,8.5,0,0,0,1.9,-6.3,0,0,7.3,0,0,18.2,64.3,44,100,66.7,72.7,56,25.1,"Todd Frazier"
"202",2013-06-21,"CIN","@ARI","6","3B",1,2,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,25,25,1,0,0.5,0,0.5,0,0.1,0,0,1,0.1,0.353,123,1,0,100,0,0,0,0,0,100,0,0,0,100,0,1,0,0,0,0,0,0,8,7,15,-0.03,-0.08,0.05,0.15,0.02,1.05,0,0,0.05,-0.09,53.3,89.9,0,0,0,0,20,80,26.7,83,0,0,0,0,0,0.5,0,0,-0.1,-0.1,0,0,5.76,0,0,-3.85,-3.73,0,0,18.2,50,26.7,50,50,50,26.7,50,13.3,90.1,92.3,92.2,0,0,82.4,0,80.3,0,0,82.9,0,0,7.3,7.7,3.3,0,0,4.2,0,4.1,0,0,7.8,0,0,7.2,9.5,8.6,0,0,2.1,0,-9.2,0,0,8.1,0,0,12.5,42.9,26.7,0,66.7,50,46.7,20.9,"Todd Frazier"
"203",2013-06-04,"CIN","COL","5","3B",1,4,4,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0.5,1,1.5,0.5,2.6,0.5,0,1,1,0.635,320,1,0,50,50,0,0,0,0,25,0,75,0,75,25,2,2,0,0,0,0,0,5,9,14,0.11,-0.11,0.21,1.26,0.14,1.72,0,0,0.13,-0.06,71.4,91,28.6,86,0,0,0,0,0,0,0,0,0,0,0,1.4,-0.4,0,0,0,0,0,14.31,-9.82,0,0,0,0,0,14.3,66.7,38.5,100,75,80,46.2,50,7.1,91.1,89.4,88.2,0,0,0,85.1,0,0,0,0,0,0,-4.7,-9.8,2.5,0,0,0,2.9,0,0,0,0,0,0,8.7,6,5.7,0,0,0,5,0,0,0,0,0,0,28.6,42.9,35.7,50,100,80,50,22,"Todd Frazier"
"204",2013-05-27,"CIN","CLE","6","3B",1,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,50,0,2,0,0.5,0,0.5,0,0.1,0,0,1,0.1,0.345,118,1,0,50,50,0,0,0,0,0,100,0,0,100,0,1,1,0,0,0,0,0,9,7,16,-0.03,-0.1,0.06,-0.24,-0.03,0.96,0,0,0.01,-0.05,50,90.8,31.3,81.6,18.8,93.7,0,0,0,0,0,0,0,0,0,-0.3,-0.1,0,0,0,0,0,-3.57,-2.12,-0.32,0,0,0,0,20,80,40,100,100,100,33.3,25,0,90.8,91,93.5,0,0,0,81.4,0,0,0,87.6,0,0,-7.1,-8.6,2.1,0,0,0,6,0,0,0,-4.6,0,0,6.1,6.8,6.8,0,0,0,2.9,0,0,0,3.7,0,0,12.5,62.5,37.5,100,100,100,50,20.9,"Todd Frazier"
"205",2013-04-27,"CIN","@WSN","9","3B-PH",1,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,50,0,0.5,0.5,0.5,1,0,0.1,1,0,0,0.2,0.444,187,1,0,100,0,0,0,0,0,100,0,0,0,0,100,1,0,0,0,0,0,0,5,6,11,0.04,0,0.04,0.85,0.09,0.52,0.91,1,0.02,0.05,36.4,91.5,0,0,54.6,88.7,0,0,9.1,82,0,0,0,0,0,-0.1,0,-0.2,0,0.5,0,0,-3.58,0,-2.51,0,48.39,0,0,16.7,100,54.6,0,80,66.7,45.5,0,18.2,92.5,0,88.7,0,0,0,0,0,0,0,81.6,0,0,-2,0,1.9,0,0,0,0,0,0,0,-5.5,0,0,11.6,0,8.9,0,0,0,0,0,0,0,9.4,0,0,16.7,100,54.6,0,80,66.7,45.5,25.2,"Todd Frazier"
"206",2013-04-14,"CIN","@PIT","6","3B",1,5,5,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.4,0,20,0,0.4,0.4,0.6,1,0.2,7.5,0.5,0.2,1,0.5,0.432,178,0.5,25,25,50,0,0,0,0,25,25,50,25,75,0,1,2,1,0,0,0,0,2,13,15,0.03,-0.03,0.07,0.14,0.02,0.41,0,0,0.05,0.03,46.7,90.1,0,0,13.3,91,40,81.2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,7.01,0,-0.47,0.06,0,0,0,66.7,77.8,73.3,50,85.7,72.7,60,80,20,89.9,0,90.9,0,0,90.2,0,81,0,0,0,0,0,-5.4,0,2.8,0,0,-9.8,0,5.6,0,0,0,0,0,6.3,0,8.6,0,0,2.2,0,-9.1,0,0,0,0,0,71.4,75,73.3,40,100,72.7,53.3,19.4,"Todd Frazier"
"207",2013-04-01,"CIN","LAA","6","3B",1,5,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0,40,0,0.2,0.2,0.2,0.4,0,0.1,0.333,0,0,-0.5,0.178,1,3,0,100,0,0,0,0,0,66.7,33.3,0,33.3,66.7,0,3,0,0,0,0,0,0,6,12,18,-0.17,-0.21,0.04,-0.69,-0.08,2,0,0,-0.05,-0.03,77.8,92.2,16.7,79.7,5.6,90,0,0,0,0,0,0,0,0,0,-0.6,0.1,0,0,0,0,0,-4.07,4.24,-3.79,0,0,0,0,28.6,63.6,50,50,85.7,77.8,61.1,60,11.1,93,84.9,90.8,0,0,0,79.3,0,0,0,0,0,0,-2.3,-3.3,1.8,0,0,0,4.3,0,0,0,0,0,0,12.1,9.4,7.5,0,0,0,3.4,0,0,0,0,0,0,33.3,66.7,50,66.7,83.3,77.8,50,23.6,"Todd Frazier"
